               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  78,            0.014576,            0.010281,           0.0005357,             0.87837,             0.94456,             0.92479,             0.70165,            0.029693,            0.012201,           0.0027629,            0.002377,            0.002377,            0.002377
                  79,            0.014138,             0.01068,          0.00060597,             0.88586,             0.93802,             0.92054,             0.70978,            0.029888,            0.012003,           0.0028926,            0.002278,            0.002278,            0.002278
                  80,            0.014076,            0.010256,          0.00045763,             0.89078,             0.92849,             0.92139,             0.70279,            0.030496,            0.012567,           0.0028637,            0.002179,            0.002179,            0.002179
                  81,            0.014667,            0.010551,          0.00093174,             0.89041,              0.9331,             0.92707,             0.71686,            0.029998,            0.012504,           0.0027174,             0.00208,             0.00208,             0.00208
                  82,            0.013947,           0.0099391,          0.00051736,             0.88228,             0.94264,             0.92655,             0.71745,            0.029975,            0.012406,           0.0027435,            0.001981,            0.001981,            0.001981
                  83,             0.01381,           0.0099537,          0.00044732,             0.89053,             0.93541,             0.92744,             0.71842,            0.029938,            0.012537,           0.0028175,            0.001882,            0.001882,            0.001882
                  84,             0.01395,            0.010301,          0.00045587,             0.88496,             0.93703,             0.92665,             0.71684,            0.029597,            0.012679,           0.0027818,            0.001783,            0.001783,            0.001783
                  85,            0.013378,            0.009718,          0.00054026,             0.89253,             0.92804,             0.92514,              0.7279,            0.029857,            0.012601,           0.0027722,            0.001684,            0.001684,            0.001684
                  86,            0.014087,             0.01025,          0.00047935,             0.90405,              0.9073,              0.9161,             0.71644,            0.029687,            0.012613,           0.0027159,            0.001585,            0.001585,            0.001585
                  87,            0.013446,           0.0095361,          0.00040468,             0.88403,             0.92737,             0.92084,             0.71247,            0.030028,            0.012951,           0.0027753,            0.001486,            0.001486,            0.001486
                  88,            0.013646,            0.010139,          0.00046088,             0.89249,             0.93656,             0.92334,             0.71584,            0.029837,            0.012908,           0.0027632,            0.001387,            0.001387,            0.001387
