               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  77,             0.02006,            0.014415,          0.00076499,             0.90014,             0.93366,             0.92657,             0.69024,             0.02952,            0.011203,           0.0030541,            0.002476,            0.002476,            0.002476
                  78,            0.019848,            0.013611,          0.00090141,             0.89725,              0.9229,             0.92062,             0.68885,            0.029872,             0.01134,           0.0030974,            0.002377,            0.002377,            0.002377
                  79,            0.019442,             0.01347,          0.00069983,             0.90561,             0.92406,             0.92491,             0.68529,            0.030909,            0.011755,           0.0030411,            0.002278,            0.002278,            0.002278
                  80,            0.019744,            0.013809,          0.00073629,             0.88889,             0.92841,             0.92103,             0.68887,            0.029819,            0.011445,           0.0029459,            0.002179,            0.002179,            0.002179
                  81,            0.020331,             0.01453,          0.00076533,             0.89719,             0.93523,              0.9229,             0.67974,            0.030339,            0.011562,           0.0030773,             0.00208,             0.00208,             0.00208
                  82,            0.019496,             0.01333,          0.00074906,             0.89044,             0.91888,             0.92099,             0.68879,            0.030367,            0.011573,           0.0029719,            0.001981,            0.001981,            0.001981
                  83,            0.020178,            0.013493,          0.00074001,             0.90884,             0.91579,             0.93122,             0.69811,            0.029397,            0.011194,           0.0029178,            0.001882,            0.001882,            0.001882
                  84,            0.019334,            0.013164,          0.00093583,             0.90287,             0.92198,             0.92707,             0.70207,            0.029282,            0.011233,           0.0029653,            0.001783,            0.001783,            0.001783
                  85,            0.019744,            0.014332,          0.00065703,             0.88535,             0.91744,             0.92743,             0.69197,            0.030008,            0.011408,           0.0030662,            0.001684,            0.001684,            0.001684
                  86,            0.019236,            0.013708,          0.00087701,             0.89181,             0.93176,             0.93078,             0.69093,            0.029936,             0.01138,            0.002944,            0.001585,            0.001585,            0.001585
                  87,            0.019854,            0.014187,          0.00074057,              0.8961,              0.9206,             0.92471,             0.69246,            0.029964,            0.011339,           0.0029418,            0.001486,            0.001486,            0.001486
                  88,            0.019456,            0.013406,          0.00066991,             0.88677,              0.9206,             0.92291,             0.69134,             0.02968,            0.011621,           0.0029238,            0.001387,            0.001387,            0.001387
                  89,            0.019177,            0.013473,          0.00064734,             0.89477,             0.91781,             0.91788,             0.68774,            0.029569,            0.011687,           0.0029535,            0.001288,            0.001288,            0.001288
                  90,             0.01961,            0.013567,           0.0007151,             0.90064,             0.91781,             0.92104,             0.68761,            0.029721,            0.011552,           0.0029948,            0.001189,            0.001189,            0.001189
                  91,            0.018689,            0.013489,           0.0004857,             0.88514,             0.92918,             0.92478,             0.69185,            0.029465,            0.011501,           0.0030639,             0.00109,             0.00109,             0.00109
                  92,            0.018713,            0.013822,          0.00072643,             0.88459,             0.92206,             0.91598,             0.68236,            0.029861,            0.011647,           0.0030827,            0.000991,            0.000991,            0.000991
                  93,            0.018302,            0.013117,          0.00058192,             0.89568,             0.90663,             0.91716,             0.68869,            0.029699,              0.0115,           0.0031062,            0.000892,            0.000892,            0.000892
                  94,            0.019425,             0.01346,          0.00081279,             0.89582,             0.91781,             0.91305,             0.68379,             0.02948,            0.011504,           0.0031336,            0.000793,            0.000793,            0.000793
                  95,            0.018573,            0.013004,          0.00062632,             0.89747,             0.92538,             0.91437,             0.68893,            0.029438,            0.011447,           0.0031925,            0.000694,            0.000694,            0.000694
                  96,            0.018655,            0.013774,          0.00072088,             0.89862,             0.91789,             0.91064,             0.68436,            0.029364,            0.011518,           0.0032316,            0.000595,            0.000595,            0.000595
                  97,            0.018971,            0.013025,          0.00063939,             0.89065,             0.92757,             0.91203,              0.6838,            0.029568,            0.011853,           0.0031733,            0.000496,            0.000496,            0.000496
                  98,            0.018231,            0.013175,          0.00057917,             0.89212,             0.92107,             0.91416,             0.68636,            0.029326,            0.011633,           0.0031295,            0.000397,            0.000397,            0.000397
                  99,            0.018252,            0.012943,          0.00087165,             0.88403,              0.9098,             0.90711,             0.68362,            0.029458,            0.011715,           0.0031529,            0.000298,            0.000298,            0.000298
