               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  71,            0.020149,            0.010803,           0.0016716,             0.99465,                   1,               0.995,             0.86757,            0.019672,           0.0088196,           0.0026234,             0.00307,             0.00307,             0.00307
                  72,            0.020495,            0.010155,           0.0020339,             0.99464,                   1,               0.995,             0.79665,            0.022797,           0.0089417,           0.0026669,            0.002971,            0.002971,            0.002971
                  73,            0.020291,           0.0095986,           0.0016387,             0.99446,                   1,               0.995,             0.87277,            0.018941,           0.0086002,           0.0026709,            0.002872,            0.002872,            0.002872
                  74,            0.020037,           0.0092465,           0.0016473,             0.99468,                   1,               0.995,             0.86653,            0.020299,           0.0087643,           0.0026875,            0.002773,            0.002773,            0.002773
                  75,            0.018894,            0.010501,           0.0015508,             0.99452,                   1,               0.995,             0.87443,            0.019076,           0.0085392,           0.0025805,            0.002674,            0.002674,            0.002674
                  76,            0.019691,            0.009705,           0.0016225,             0.99491,                   1,               0.995,             0.84699,            0.021019,           0.0088024,           0.0025791,            0.002575,            0.002575,            0.002575
                  77,             0.01888,            0.010024,           0.0015311,              0.9948,                   1,               0.995,             0.85959,            0.018515,           0.0085316,           0.0025443,            0.002476,            0.002476,            0.002476
                  78,            0.019262,           0.0090015,           0.0016943,             0.99507,                   1,               0.995,             0.86903,            0.019737,           0.0086117,           0.0024944,            0.002377,            0.002377,            0.002377
                  79,            0.017973,           0.0098372,           0.0014668,             0.99503,                   1,               0.995,             0.87432,            0.018412,           0.0086231,           0.0025117,            0.002278,            0.002278,            0.002278
                  80,            0.018658,           0.0093299,           0.0016389,             0.99558,                   1,               0.995,             0.84887,            0.020362,           0.0087891,           0.0025529,            0.002179,            0.002179,            0.002179
                  81,            0.018312,           0.0086001,           0.0017398,             0.99543,                   1,               0.995,             0.86814,              0.0185,           0.0085793,           0.0025113,             0.00208,             0.00208,             0.00208
                  82,            0.017695,           0.0092429,            0.001663,             0.99575,                   1,               0.995,             0.86539,            0.020061,           0.0087166,           0.0025499,            0.001981,            0.001981,            0.001981
                  83,             0.01755,           0.0092549,           0.0017518,             0.99561,                   1,               0.995,             0.87987,            0.018801,           0.0086136,           0.0025002,            0.001882,            0.001882,            0.001882
                  84,            0.017635,            0.009427,           0.0016691,             0.99551,                   1,               0.995,             0.86817,            0.019241,           0.0085182,           0.0024092,            0.001783,            0.001783,            0.001783
                  85,            0.017362,           0.0089926,           0.0016222,             0.99541,                   1,               0.995,             0.86996,            0.018807,           0.0086632,           0.0023751,            0.001684,            0.001684,            0.001684
                  86,            0.017738,           0.0095137,           0.0016987,             0.99541,                   1,               0.995,             0.87226,            0.019877,           0.0086269,           0.0023967,            0.001585,            0.001585,            0.001585
                  87,            0.017118,           0.0090915,           0.0016352,             0.99547,                   1,               0.995,             0.88623,            0.018032,           0.0084801,           0.0024036,            0.001486,            0.001486,            0.001486
                  88,            0.015903,           0.0087097,           0.0013413,             0.99561,                   1,               0.995,             0.86796,            0.018497,           0.0085297,            0.002393,            0.001387,            0.001387,            0.001387
                  89,             0.01627,           0.0087914,           0.0013672,              0.9958,                   1,               0.995,             0.87983,             0.01821,           0.0083885,           0.0023436,            0.001288,            0.001288,            0.001288
                  90,            0.015699,           0.0088106,           0.0011879,             0.99596,                   1,               0.995,             0.89104,            0.017409,           0.0083237,           0.0023233,            0.001189,            0.001189,            0.001189
                  91,            0.015972,           0.0087107,           0.0013962,             0.99594,                   1,               0.995,              0.8818,            0.018218,           0.0084152,           0.0023434,             0.00109,             0.00109,             0.00109
                  92,            0.016475,           0.0087328,            0.001643,             0.99599,                   1,               0.995,             0.88505,            0.017666,           0.0083094,           0.0023975,            0.000991,            0.000991,            0.000991
                  93,            0.014546,           0.0086169,           0.0010593,             0.99583,                   1,               0.995,              0.8787,            0.017756,           0.0082951,           0.0024192,            0.000892,            0.000892,            0.000892
                  94,            0.015081,           0.0082823,           0.0012189,             0.99584,                   1,               0.995,             0.87543,            0.018267,           0.0083542,           0.0023561,            0.000793,            0.000793,            0.000793
                  95,            0.016162,           0.0080415,           0.0016042,             0.99595,                   1,               0.995,             0.88125,            0.017916,           0.0082779,            0.002324,            0.000694,            0.000694,            0.000694
                  96,            0.016056,           0.0088748,           0.0015728,             0.99601,                   1,               0.995,             0.88492,            0.017455,           0.0082932,           0.0022537,            0.000595,            0.000595,            0.000595
                  97,            0.015164,           0.0084334,           0.0012637,             0.99614,                   1,               0.995,             0.88152,            0.017846,           0.0083542,           0.0022213,            0.000496,            0.000496,            0.000496
                  98,            0.014908,           0.0080539,           0.0013417,             0.99618,                   1,               0.995,             0.88959,            0.017697,           0.0083923,           0.0021972,            0.000397,            0.000397,            0.000397
                  99,            0.015295,           0.0088321,           0.0014628,             0.99614,                   1,               0.995,             0.88212,            0.017783,           0.0084209,           0.0021831,            0.000298,            0.000298,            0.000298
