               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  71,            0.025571,            0.018767,           0.0015021,             0.89838,             0.84651,             0.89345,             0.63822,            0.034381,            0.012229,           0.0030673,             0.00307,             0.00307,             0.00307
                  72,            0.025576,            0.018832,           0.0013708,             0.88108,             0.88362,             0.89785,             0.63651,            0.033737,            0.012249,           0.0028394,            0.002971,            0.002971,            0.002971
                  73,            0.025156,            0.018378,           0.0017399,             0.91273,             0.84207,              0.9054,             0.64965,            0.032584,             0.01216,           0.0029546,            0.002872,            0.002872,            0.002872
                  74,            0.024238,            0.017984,            0.001336,             0.89717,              0.8162,             0.89104,             0.63059,              0.0331,             0.01202,           0.0030615,            0.002773,            0.002773,            0.002773
                  75,            0.025384,            0.018323,           0.0017429,             0.85924,             0.86075,             0.89931,             0.64509,            0.032974,            0.012103,           0.0027586,            0.002674,            0.002674,            0.002674
                  76,            0.024736,            0.018332,           0.0016805,              0.8637,             0.90024,             0.90093,             0.64313,             0.03281,            0.011974,               0.003,            0.002575,            0.002575,            0.002575
                  77,            0.024644,             0.01796,           0.0012559,             0.88473,             0.83732,             0.89501,             0.62888,            0.033427,            0.012507,            0.002862,            0.002476,            0.002476,            0.002476
                  78,            0.023953,            0.016974,           0.0015432,              0.8546,             0.90318,             0.89392,             0.62957,             0.03274,             0.01232,           0.0031824,            0.002377,            0.002377,            0.002377
                  79,            0.023656,            0.017007,           0.0012594,              0.8509,             0.89402,             0.89988,             0.64384,            0.032505,            0.012126,            0.002814,            0.002278,            0.002278,            0.002278
                  80,            0.023735,            0.017146,           0.0015152,               0.909,              0.8501,             0.90085,             0.64077,            0.032862,            0.012208,           0.0030858,            0.002179,            0.002179,            0.002179
                  81,            0.024451,            0.017972,           0.0014752,             0.88515,             0.87927,             0.90153,              0.6371,            0.032915,            0.012465,           0.0031057,             0.00208,             0.00208,             0.00208
                  82,            0.023731,            0.016832,           0.0013828,             0.89106,             0.89471,             0.91154,             0.64709,            0.033408,            0.012223,           0.0029741,            0.001981,            0.001981,            0.001981
                  83,            0.023703,            0.016488,            0.001305,              0.8965,             0.84636,             0.89456,             0.62861,            0.033041,            0.012396,           0.0032522,            0.001882,            0.001882,            0.001882
                  84,            0.023178,            0.016474,           0.0014927,             0.90564,             0.85864,             0.89598,             0.64663,            0.032738,            0.012396,           0.0033373,            0.001783,            0.001783,            0.001783
                  85,            0.023407,            0.017522,            0.001357,             0.89853,             0.87224,             0.89605,             0.63651,            0.033611,             0.01215,           0.0032771,            0.001684,            0.001684,            0.001684
                  86,            0.022833,            0.016972,           0.0013509,             0.90894,             0.87528,             0.90547,             0.64632,            0.032504,              0.0119,           0.0028699,            0.001585,            0.001585,            0.001585
                  87,            0.023899,            0.017455,           0.0013152,             0.84354,             0.88628,             0.89282,             0.63026,            0.032991,            0.012208,           0.0032264,            0.001486,            0.001486,            0.001486
                  88,            0.023074,            0.016368,           0.0013495,             0.86547,             0.88296,             0.89473,             0.64037,            0.032101,            0.012223,           0.0029957,            0.001387,            0.001387,            0.001387
                  89,             0.02307,            0.016638,           0.0011659,             0.89241,             0.88761,             0.89835,              0.6455,            0.032058,            0.011816,           0.0032307,            0.001288,            0.001288,            0.001288
                  90,            0.023867,            0.016787,           0.0011995,             0.88584,             0.86267,             0.90185,             0.64081,            0.032908,            0.011984,           0.0030721,            0.001189,            0.001189,            0.001189
                  91,            0.022234,             0.01656,            0.000979,             0.86254,             0.87325,             0.89745,             0.64034,            0.032925,            0.012101,           0.0032043,             0.00109,             0.00109,             0.00109
                  92,            0.022465,            0.016776,           0.0014147,             0.88121,             0.88083,             0.90694,             0.64959,            0.033077,            0.011928,            0.003058,            0.000991,            0.000991,            0.000991
                  93,            0.021585,            0.016099,           0.0011479,             0.87816,             0.88017,             0.89653,             0.64356,            0.032995,            0.011865,           0.0031849,            0.000892,            0.000892,            0.000892
                  94,             0.02287,            0.016419,           0.0013256,             0.88864,             0.88296,             0.90312,             0.64809,            0.032807,            0.011731,           0.0033854,            0.000793,            0.000793,            0.000793
                  95,            0.021958,            0.015874,           0.0012036,             0.88039,             0.88705,             0.90317,             0.64686,            0.032682,            0.011995,           0.0032583,            0.000694,            0.000694,            0.000694
                  96,            0.022149,            0.016809,           0.0010591,             0.86134,             0.89538,             0.90356,             0.64496,            0.032421,            0.011956,           0.0032375,            0.000595,            0.000595,            0.000595
                  97,            0.022818,            0.015823,           0.0011814,             0.87522,             0.88672,              0.9039,             0.64732,            0.032512,             0.01205,            0.003122,            0.000496,            0.000496,            0.000496
                  98,            0.021846,            0.016264,           0.0010348,             0.87206,             0.89554,              0.9003,             0.65034,            0.032288,            0.012105,           0.0030105,            0.000397,            0.000397,            0.000397
                  99,            0.021711,            0.015823,           0.0013999,             0.87865,             0.89583,             0.90232,             0.64995,            0.032394,            0.012073,           0.0030204,            0.000298,            0.000298,            0.000298
